what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1508706348389
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1508706349295
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1508706349373
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1508706350335
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1508706350426
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1508706351273
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1508706351351
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1508706357821
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1508706362829
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1508706366137
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1508706366215
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1508706368718
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1508706394831
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1508706771421
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1508706805727
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1508706811601
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1508706827307
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1508706847148
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1508706865941
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1508706866300
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1508706866347
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1508706924745
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1508706929317
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1508707236268
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1508707278989
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1508707282778
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1508707298099
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1508707325048
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1508707325829
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1508707335241
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1508707336694
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.smartEnter",1508707442273
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1508707512401
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1508707512917
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1508707530706
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1508707531018
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1508707668827
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1508707670762
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1508707734999
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1508707735390
activated,view,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.views.AllMarkersView",1508707783684
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1508707791501
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1508707795064
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1508708377845
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1508708385228
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1508708430378
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1508708432657
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1508708792269
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1508708834797
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1508708922819
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.smartEnter",1508708926991
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1508708928351
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1508709376954
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1508709393960
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1508709478355
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1508709479777
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1508709727306
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1508709744234
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1508710027982
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1508710039921
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1508710161221
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1508710168595
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1508710214097
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1508710224748
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1508710418544
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1508710418714
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1508710420186
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1508710462679
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1508710490328
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1508710521223
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1508710535542
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1508710543466
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1508710552654
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1508710553014
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1508710553092
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1508710562191
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1508710574000
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1508710575226
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1508710598656
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1508710599094
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1508710651657
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1508710688217
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1508710817354
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1508710821417
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1508710864794
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1508710868249
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1508711058699
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1508711068473
error,log,,,"Internal Error",1508711222341
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.smartEnter",1508711311237
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1508711322591
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1508711403864
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1508711411351
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1508711436419
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1508711590663
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1508711595492
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1508711611059
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1508711632971
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1508711634643
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1508711647686
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1508711650827
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1508711664729
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1508711724531
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1508711726444
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1508711759240
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1508711761302
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1508711768662
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1508711788764
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1508711794987
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1508711801619
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1508711801979
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1508711802025
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1508711808149
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1508711812325
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1508711813321
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1508711910211
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1508711948313
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1508711948735
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.smartEnter",1508712070136
error,log,,,"Internal Error",1508712122579
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.smartEnter",1508712123532
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1508712148887
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1508712149215
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1508712194284
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1508712209167
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1508712209181
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1508712209349
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1508712210709
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1508712229032
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1508712233814
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1508712247254
started,bundle,org.eclipse.jst.jsp.ui,1.1.500.v201006030742,"org.eclipse.jst.jsp.ui",1508712269416
started,bundle,org.eclipse.pde.core,3.6.0.v20100601,"org.eclipse.pde.core",1508712269509
started,bundle,org.eclipse.wst.sse.core,1.1.500.v201006020308,"org.eclipse.wst.sse.core",1508712312159
started,bundle,org.eclipse.jst.jsp.core,1.2.300.v201005271731,"org.eclipse.jst.jsp.core",1508712312175
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1508712312534
executed,command,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.edit.text.java.rename.element",1508712312550
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1508712314129
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1508712319898
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1508712329212
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1508712339668
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1508712339997
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1508712340028
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1508712345924
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1508712373706
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1508712374551
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1508712375204
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1508712378832
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1508712408278
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1508712412072
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1508712417737
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1508712602637
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1508712626328
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1508712626547
