what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.jsdt.debug.ui,1.0.0.v201005250108,"org.eclipse.wst.jsdt.debug.ui",1508632007834
opened,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.ContentOutline",1508632007885
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1508632010927
started,bundle,org.eclipse.jst.ws.jaxws.dom.integration,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.integration",1508632010959
started,bundle,org.eclipse.jst.ws.jaxws.dom.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.ui",1508632010975
started,bundle,org.eclipse.jst.servlet.ui,1.1.400.v201005272100,"org.eclipse.jst.servlet.ui",1508632010988
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1508632019820
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1508632019907
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1508632033715
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1508632061469
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1508632104773
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1508632108253
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1508632110733
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1508632602436
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1508632713347
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1508632723262
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1508632724451
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1508633392148
error,log,,,"Internal Error",1508633617173
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1508633618587
started,bundle,org.eclipse.jdt.junit,3.6.0.v20100526-0800,"org.eclipse.jdt.junit",1508633624640
started,bundle,org.eclipse.pde.launching,3.6.0.v20100601,"org.eclipse.pde.launching",1508633624668
started,bundle,org.eclipse.ui.views.log,1.0.100.v20100423,"org.eclipse.ui.views.log",1508633624692
started,bundle,org.eclipse.pde.ui,3.6.0.v20100601,"org.eclipse.pde.ui",1508633624695
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1508633625104
started,bundle,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui",1508633644062
started,bundle,org.eclipse.wst.server.core,1.1.202.v20100518,"org.eclipse.wst.server.core",1508633644207
started,bundle,org.eclipse.wst.server.ui,1.1.203.v20100601,"org.eclipse.wst.server.ui",1508633644216
started,bundle,org.eclipse.jdt.debug,3.6.0.v20100526,"org.eclipse.jdt.debug",1508633644311
started,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1508633644353
started,bundle,org.eclipse.jst.server.core,1.2.101.v20100421,"org.eclipse.jst.server.core",1508633644865
started,bundle,org.eclipse.jst.jee,1.0.300.v201005191301,"org.eclipse.jst.jee",1508633644896
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1508633645313
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1508633647246
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1508633659199
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1508633661436
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1508633671328
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1508633672770
error,log,,,"Internal Error",1508633674801
error,log,,,"Internal Error",1508633761216
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1508634528652
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1508634537979
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1508634577936
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1508634609141
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1508634645847
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1508635635296
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1508635638096
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1508635638307
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1508635642394
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1508635655163
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1508635697133
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1508635713911
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1508635714095
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1508635714158
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1508635753842
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1508636148674
